0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
0,0,0,18,60,012345
6,38,2,26,60,012345
5,45,4,47,60,012345
4,40,4,46,60,012345
4,37,4,45,60,012345
3,32,3,41,60,012345
4,62,4,59,60,012345
4,62,5,67,60,012345
4,55,5,64,60,012345
3,46,5,56,60,012345
3,40,4,52,60,012345
4,64,5,64,60,012345
4,64,6,70,60,012345
4,60,6,68,60,012345
3,50,5,58,60,012345
3,43,4,52,60,012345
3,50,4,59,60,012345
3,55,5,70,60,012345
3,50,6,64,60,012345
3,43,5,57,60,012345
2,36,4,47,60,012345
2,38,4,54,60,012345
2,46,5,65,60,012345
2,44,5,60,60,012345
2,37,5,52,60,012345
2,32,4,44,60,012345
2,29,3,46,60,012345
2,41,4,62,60,012345
2,41,5,62,60,012345
2,35,4,53,60,012345
2,29,4,42,60,012345
1,26,3,37,60,012345
2,40,4,56,60,012345
3,42,5,58,60,012345
3,51,7,59,60,012345
2,42,6,49,60,012345
2,35,5,42,60,012345
3,51,5,57,60,012345
2,47,6,54,60,012345
3,63,10,63,60,012345
3,62,9,66,60,012345
3,56,8,63,60,012345
3,48,7,55,60,012345
2,42,6,47,60,012345
2,35,5,40,60,012345
2,28,4,32,60,012345
1,24,3,28,60,012345
3,50,5,42,60,012345
3,49,6,49,60,012345
2,43,5,45,60,012345
2,36,4,38,60,012345
2,31,4,33,60,012345
3,54,6,44,60,012345
2,54,6,51,60,012345
2,46,6,46,60,012345
2,38,5,39,60,012345
1,32,4,33,60,012345
3,53,6,43,60,012345
2,54,6,51,60,012345
2,48,6,49,60,012345
2,40,5,42,60,012345
2,34,4,37,60,012345
3,51,6,47,60,012345
2,53,6,55,60,012345
2,48,6,54,60,012345
2,41,5,47,60,012345
2,34,4,40,60,012345
2,39,4,46,60,012345
2,45,5,54,60,012345
2,43,5,52,60,012345
2,36,5,44,60,012345
1,31,4,38,60,012345
1,30,4,42,60,012345
1,37,4,50,60,012345
2,37,4,50,60,012345
1,44,7,55,60,012345
1,37,6,47,60,012345
1,32,5,43,60,012345
1,37,5,49,60,012345
1,34,5,45,60,012345
3,70,11,63,60,012345
3,69,11,72,60,012345
3,64,9,74,60,012345
4,58,8,72,60,012345
3,49,6,62,60,012345
3,43,5,56,60,012345
2,38,4,51,60,012345
2,32,3,43,60,012345
3,49,4,59,60,012345
3,49,5,65,60,012345
3,44,4,63,60,012345
2,38,4,55,60,012345
2,33,3,48,60,012345
3,52,4,58,60,012345
3,50,5,61,60,012345
3,44,4,55,60,012345
2,36,4,47,60,012345
2,31,3,40,60,012345
3,51,4,50,60,012345
3,51,5,58,60,012345
2,44,4,53,60,012345
2,36,3,46,60,012345
1,30,3,38,60,012345
3,53,4,49,60,012345
3,54,5,59,60,012345
2,48,5,57,60,012345
2,40,4,51,60,012345
2,34,3,42,60,012345
3,51,4,50,60,012345
3,51,5,59,60,012345
3,45,5,56,60,012345
2,38,4,50,60,012345
2,33,4,43,60,012345
3,45,4,51,60,012345
3,49,5,61,60,012345
3,47,5,63,60,012345
2,46,5,66,60,012345
2,39,4,55,60,012345
