# Exemple music bones dragones

255,73,3,0,60,0
153,255,206,0,60,0
92,154,255,0,60,0
157,255,158,0,60,0
46,255,75,12,60,0
54,255,73,13,60,0
53,255,88,12,60,0
55,255,117,12,60,0
59,255,101,13,60,0
53,255,73,13,60,0
48,255,80,13,60,0
51,255,89,13,60,0
50,255,77,13,60,0
41,255,76,12,60,0
43,255,64,12,60,0
47,255,70,12,60,0
48,255,67,12,60,0
55,255,69,11,60,0
53,255,76,11,60,0
66,255,82,12,60,0
59,255,72,10,60,0
47,255,121,12,60,0
46,255,78,11,60,0
54,255,48,9,60,0
62,255,56,10,60,0
58,255,85,12,60,0
46,255,114,13,60,0
49,255,42,9,60,0
48,255,85,12,60,0
47,255,92,10,60,0
58,255,105,12,60,0
65,255,96,12,60,0
51,255,84,12,60,0
43,255,87,12,60,0
46,255,77,14,60,0
44,255,62,14,60,0
53,255,75,12,60,0
52,255,55,14,60,0
49,255,52,14,60,0
48,255,58,14,60,0
53,255,65,13,60,0
53,255,75,15,60,0
76,255,71,14,60,0
50,255,54,14,60,0
63,255,55,13,60,0
60,255,59,14,60,0
48,255,59,17,60,0
49,255,82,14,60,0
68,255,76,11,60,0
50,255,116,17,60,0
62,255,114,17,60,0
72,255,103,18,60,0
68,255,88,15,60,0
62,255,145,21,60,0
62,255,121,19,60,0
71,255,157,20,60,0
72,255,129,16,60,0
72,255,166,28,60,0
94,255,180,31,60,0
74,255,139,23,60,0
86,255,138,23,60,0
93,255,193,28,60,0
105,255,229,33,60,0
86,255,252,40,60,0
87,228,255,49,60,0
71,178,255,64,60,0
114,231,255,45,60,0
119,255,235,49,60,0
123,255,250,54,60,0
122,255,180,43,60,0
91,215,255,58,60,0
82,188,255,84,60,0
92,241,255,83,60,0
77,169,255,103,60,0
255,177,187,77,60,0
255,143,48,55,60,0
137,255,18,43,60,0
255,208,13,41,60,0
255,170,8,30,60,0
255,210,10,47,60,0
155,255,10,40,60,0
255,197,9,40,60,0
96,255,25,25,60,0
255,119,6,48,60,0
193,255,4,36,60,0
236,255,21,41,60,0
255,99,10,41,60,0
255,68,6,39,60,0
147,255,14,36,60,0
133,255,5,40,60,0
89,255,31,38,60,0
255,95,20,30,60,0
155,255,4,43,60,0
97,255,6,41,60,0
99,255,2,41,60,0
71,255,17,35,60,0
147,255,80,40,60,0
138,255,118,39,60,0
238,255,28,16,60,0
148,255,13,15,60,0
203,255,67,38,60,0
255,245,142,46,60,0
193,255,150,42,60,0
144,255,144,38,60,0
68,255,105,22,60,0
210,255,40,14,60,0
108,255,18,14,60,0
114,255,6,14,60,0
57,255,18,14,60,0
135,255,10,43,60,0
116,255,9,46,60,0
124,255,5,43,60,0
89,255,3,36,60,0
69,255,10,38,60,0
96,255,11,40,60,0
84,255,16,44,60,0
77,255,10,32,60,0
24,255,22,25,60,0
85,255,7,53,60,0
101,255,10,40,60,0
98,255,14,41,60,0
52,255,10,19,60,0
172,255,25,36,60,0
75,255,9,46,60,0
78,255,17,40,60,0
72,255,31,37,60,0
86,255,16,36,60,0
81,255,18,29,60,0
88,255,15,16,60,0
255,212,22,50,60,0
93,255,147,41,60,0
190,255,114,40,60,0
210,255,122,36,60,0
116,255,101,34,60,0
78,255,141,39,60,0
78,255,128,42,60,0
168,255,112,41,60,0
181,255,149,43,60,0
173,255,171,45,60,0
101,255,109,23,60,0
255,160,5,20,60,0
255,122,3,23,60,0
255,179,9,17,60,0
120,255,25,9,60,0
166,255,11,38,60,0
209,255,16,48,60,0
255,191,9,42,60,0
255,104,6,43,60,0
255,68,2,37,60,0
135,255,11,43,60,0
102,255,18,45,60,0
102,255,11,38,60,0
92,255,15,43,60,0
255,193,4,41,60,0
255,222,9,37,60,0
197,255,22,35,60,0
116,255,24,33,60,0
102,255,20,41,60,0
191,255,68,44,60,0
169,255,47,38,60,0
255,135,38,32,60,0
255,150,35,40,60,0
107,255,25,48,60,0
95,255,17,36,60,0
85,255,13,37,60,0
76,255,14,35,60,0
75,255,63,39,60,0
115,255,80,41,60,0
96,255,64,36,60,0
73,255,176,39,60,0
101,255,180,42,60,0
197,255,150,43,60,0
229,255,170,40,60,0
201,255,157,42,60,0
156,255,149,39,60,0
162,255,162,32,60,0
87,255,46,14,60,0
63,255,26,12,60,0
59,255,39,7,60,0
44,255,19,11,60,0
32,255,12,17,60,0
33,255,7,17,60,0
26,255,7,16,60,0
29,255,17,15,60,0
26,255,11,16,60,0
26,255,5,15,60,0
39,255,3,15,60,0
28,255,3,17,60,0
22,255,5,15,60,0
43,255,8,16,60,0
52,255,9,15,60,0
37,255,7,16,60,0
45,255,8,15,60,0
47,255,9,22,60,0
56,255,9,24,60,0
70,255,3,26,60,0
67,255,5,23,60,0
49,255,5,25,60,0
46,255,13,27,60,0
40,255,15,25,60,0
36,255,16,24,60,0
52,255,20,24,60,0
45,255,16,26,60,0
44,255,10,26,60,0
48,255,5,25,60,0
35,255,13,31,60,0
36,255,18,24,60,0
40,255,9,22,60,0
34,255,10,26,60,0
46,255,2,21,60,0
48,255,17,24,60,0
47,255,14,20,60,0
43,255,7,28,60,0
47,255,11,25,60,0
105,255,60,21,60,0
102,255,54,58,60,0
127,255,12,37,60,0
235,255,16,44,60,0
252,255,17,33,60,0
255,222,7,47,60,0
169,255,16,31,60,0
190,255,10,49,60,0
69,255,11,34,60,0
144,255,20,45,60,0
255,196,13,42,60,0
255,196,17,37,60,0
80,255,17,23,60,0
128,255,20,36,60,0
109,255,9,44,60,0
139,255,6,42,60,0
102,255,14,33,60,0
255,109,5,28,60,0
255,216,9,44,60,0
196,255,2,44,60,0
201,255,6,36,60,0
255,144,9,32,60,0
255,188,52,30,60,0
119,255,72,49,60,0
122,255,58,42,60,0
102,255,62,41,60,0
93,255,101,42,60,0
83,255,63,43,60,0
104,255,50,41,60,0
111,255,59,40,60,0
125,255,70,38,60,0
134,255,69,24,60,0
145,255,15,19,60,0
49,255,13,16,60,0
39,255,16,16,60,0
101,255,185,44,60,0
142,255,60,53,60,0
112,255,12,25,60,0
124,255,6,42,60,0
101,255,22,25,60,0
163,255,16,52,60,0
108,255,6,36,60,0
137,255,3,40,60,0
97,255,20,27,60,0
255,202,10,45,60,0
246,255,4,38,60,0
170,255,9,40,60,0
88,255,25,31,60,0
115,255,14,44,60,0
219,255,28,40,60,0
186,255,19,38,60,0
175,255,38,40,60,0
171,255,20,41,60,0
149,255,14,42,60,0
121,255,7,40,60,0
98,255,13,43,60,0
78,255,19,44,60,0
75,255,38,34,60,0
88,255,105,40,60,0
76,255,88,42,60,0
95,255,100,40,60,0
102,255,100,39,60,0
99,255,58,47,60,0
126,255,50,43,60,0
133,255,75,38,60,0
118,255,73,38,60,0
119,255,62,22,60,0
150,255,22,17,60,0
255,253,12,18,60,0
146,255,21,10,60,0
50,255,13,8,60,0
179,255,13,49,60,0
68,255,8,34,60,0
66,255,16,41,60,0
114,255,22,42,60,0
149,255,11,42,60,0
115,255,13,24,60,0
136,255,11,41,60,0
43,255,22,17,60,0
159,255,9,48,60,0
87,255,7,40,60,0
80,255,1,39,60,0
106,255,9,39,60,0
197,255,33,30,60,0
204,255,18,44,60,0
54,255,53,46,60,0
66,255,48,42,60,0
88,255,52,42,60,0
101,255,30,43,60,0
157,255,40,40,60,0
113,255,39,39,60,0
82,255,42,39,60,0
123,255,94,40,60,0
114,255,137,42,60,0
89,255,165,40,60,0
75,255,140,40,60,0
66,255,176,43,60,0
116,255,89,39,60,0
105,255,57,39,60,0
124,255,83,35,60,0
120,255,86,35,60,0
120,255,102,34,60,0
141,255,130,25,60,0
255,120,34,21,60,0
255,64,11,23,60,0
255,69,10,16,60,0
70,255,22,16,60,0
46,255,16,17,60,0
39,255,7,16,60,0
48,255,12,16,60,0
68,255,7,15,60,0
58,255,6,16,60,0
47,255,6,17,60,0
32,255,6,16,60,0
31,255,5,16,60,0
32,255,3,16,60,0
30,255,6,15,60,0
43,255,7,15,60,0
48,255,5,16,60,0
43,255,3,22,60,0
58,255,7,21,60,0
62,255,9,23,60,0
55,255,5,29,60,0
64,255,4,26,60,0
41,255,3,27,60,0
56,255,7,25,60,0
45,255,15,24,60,0
42,255,20,27,60,0
36,255,21,30,60,0
33,255,16,33,60,0
51,255,7,23,60,0
54,255,11,29,60,0
51,255,22,26,60,0
68,255,33,22,60,0
66,255,27,27,60,0
94,255,61,32,60,0
129,255,27,47,60,0
221,255,44,61,60,0
198,255,56,57,60,0
64,255,78,34,60,0
74,255,78,30,60,0
190,255,105,76,60,0
244,255,79,66,60,0
216,255,62,62,60,0
255,215,68,64,60,0
255,201,49,48,60,0
255,151,44,44,60,0
255,160,73,52,60,0
248,255,118,68,60,0
253,255,113,63,60,0
115,255,87,44,60,0
255,182,74,49,60,0
255,143,52,47,60,0
255,110,51,51,60,0
239,255,55,59,60,0
255,228,49,57,60,0
255,123,47,40,60,0
255,206,92,39,60,0
128,255,52,44,60,0
153,255,44,59,60,0
255,224,39,55,60,0
255,171,53,57,60,0
255,180,61,50,60,0
232,255,65,52,60,0
116,255,61,44,60,0
255,253,147,84,60,0
255,209,101,73,60,0
255,211,98,59,60,0
146,255,105,54,60,0
145,255,85,49,60,0
171,255,129,44,60,0
235,255,105,48,60,0
182,255,77,53,60,0
253,255,81,51,60,0
255,147,82,42,60,0
91,255,177,36,60,0
241,255,109,68,60,0
255,176,66,68,60,0
255,163,67,59,60,0
255,87,42,49,60,0
255,89,46,49,60,0
255,112,43,46,60,0
255,212,41,55,60,0
216,255,100,75,60,0
174,255,104,68,60,0
114,255,88,43,60,0
161,255,110,41,60,0
102,255,86,35,60,0
255,121,57,37,60,0
248,255,40,67,60,0
198,255,55,52,60,0
104,255,69,38,60,0
99,255,81,36,60,0
255,125,22,59,60,0
192,255,43,58,60,0
217,255,30,58,60,0
255,233,48,55,60,0
255,213,44,45,60,0
150,255,54,46,60,0
119,255,52,37,60,0
205,255,178,87,60,0
255,178,89,72,60,0
255,227,104,56,60,0
111,255,87,53,60,0
129,255,87,47,60,0
152,255,119,40,60,0
202,255,51,54,60,0
221,255,53,65,60,0
232,255,65,57,60,0
168,255,111,36,60,0
159,255,132,41,60,0
223,255,125,68,60,0
206,255,82,70,60,0
217,255,60,63,60,0
255,217,48,58,60,0
255,244,55,53,60,0
255,127,35,43,60,0
255,141,40,46,60,0
252,255,142,69,60,0
238,255,104,65,60,0
117,255,84,48,60,0
255,224,73,46,60,0
255,149,46,47,60,0
255,119,52,49,60,0
255,217,41,58,60,0
250,255,46,60,60,0
255,147,38,40,60,0
255,196,58,40,60,0
117,255,46,41,60,0
155,255,34,57,60,0
227,255,26,57,60,0
255,239,43,58,60,0
255,220,45,51,60,0
202,255,47,45,60,0
103,255,39,41,60,0
237,255,91,59,60,0
255,201,151,90,60,0
255,219,92,66,60,0
132,255,94,57,60,0
140,255,77,48,60,0
135,255,86,43,60,0
243,255,72,51,60,0
205,255,66,58,60,0
255,202,66,52,60,0
255,189,81,46,60,0
